filename,text
130_26_15.txt,iли два города которым отдат на подрят
152_5_3.txt,много знатных людей было много
337_47_2.txt,время для случения
152_3_7.txt,iз познани въ 3 д сентебря 1711
130_26_21.txt,то i въ протчих по сему поступат а меж тѣм
349_54_10.txt,краснай карабелной фълак синявин
407_1_2.txt,полонных нѣсколко ч также карѣту i колокол
254_44_20.txt,корее указ о алтилериi к ште
425_37_6.txt,по ся поры ни одного не присыла
299_46_11.txt,ть мою у него аднакож не без опасения есть в сей
323_21_30.txt,тому я вѣрю а что пишете как вам поступат с гол
265_6_10.txt,iли гдѣ i как удобнее аднакож бы зи
347_57_0.txt,я на ваше в яко iскусного
260_53_33.txt,раниi буде же нѣт то б не дат разрѣ
103_96_12.txt,прибавили людей сюды i будем с помо
343_46_33.txt,представъляетца город абофъ
97_85_10.txt,iли восем фут на мелком мѣсъте тог
404_1_17.txt,до высокова мѣста + i протчия
19_1_9.txt,ны выведем i оным велим быт при вас
380_9_5.txt,что медленно ведет] зело тужу а наiпаче ког
434_40_2.txt,жат i въ случение к протчему войску
359_1_7.txt,ну iли + [двѣ доли] здѣлать так как на кагах
203_23_4.txt,2
368_2_8.txt,ныхъ
257_49_11.txt,выступил в полшу для того что на
182_8_1.txt,ѣхат до каменнова затона i оттол до богородского
404_1_13.txt,дабы одною мѣлницею мож
425_33_4.txt,дию но еще при оной 3 полка послат
19_7_2.txt,во i как возможно секретно сие дѣло дѣлайте
289_34_20.txt,пости дабы взят провиантъ i пъротчее
232_21_20.txt,мошщию божиею показат i iтит
416_23_3.txt,от гвардиi штап афицером
304_51_18.txt,отвѣт дат протчее ради выше
47_27_7.txt,въ 26 д iюля 1711
206_23_16.txt,лофль калугу к москвѣ а с москвы на во
59_16_9.txt,iз покою выдет на сих томных людей
365_1_5.txt,салдаты i пушкари которыя вѣдомы от го
4_15_10.txt,товитца станет то не паметуйте
154_10_19.txt,+ i четверной лапушъкѣ
302_50_6.txt,моникациi при ревеле буду
326_26_22.txt,за тѣм помалу сие чи
259_52_13.txt,закапаватца по ука
232_21_32.txt,че гнутца станет того для
220_17_2.txt,будут в состояниi сие iсполнит зело б iзряд
239_37_6.txt,для того что еше
347_58_5.txt,рига i эсперанция на мели были то однакож
187_3_24.txt,нили то починит ежели много то два которыя
340_43_24.txt,ца на брауншвитской съѣздъ гдѣ
47_26_2.txt,териi выше писано а салавьеву
469_10_2.txt,i спрашиват чье i записыват а для
328_28_26.txt,образом оное случение i дѣй
446_5_1.txt,что с
407_2_0.txt,господин камендантъ
230_21_6.txt,iзволте попечение iмѣт о пъриго
337_46_2.txt,шего дѣла состоiт в том
404_1_29.txt,регу сухо
143_5_1.txt,матка здрафъствуй
40_3_0.txt,затонѣ i для малолюдства оное замед
460_6_1.txt,1
296_41_11.txt,велѣл iтит морем] мое намѣрение есть чтоб дождаф
275_20_1.txt,кусен а когда дастъ в совѣт минис
221_10_15.txt,2
347_58_7.txt,было 3 карабля а наших 4 карабля 3 фре
473_8_10.txt,в вышеписанное число вышли всѣ сюды
346_49_12.txt,а особливо сказывают три полка iмеют
8_21_7.txt,ми земля была то б уже полною
115_7_4.txt,жаловане какое + i iзготовит здѣс к сентебрю
467_9_16.txt,целую слова су i крестъ
133_36_1.txt,по получени сего писма скажи в се
256_48_11.txt,волствуют то генералу указ
325_25_22.txt,есть
40_4_0.txt,господин амбасадер
40_3_9.txt,е множество о том сами можете раз
337_48_2.txt,ему скомповѣееми прямо
41_13_6.txt,в каменецъ
370_10_13.txt,ни iсправъны многие i не обдѣла
313_12_9.txt,о/о
446_2_3.txt,дантъ просит полного
197_12_1.txt,указ г л боуру
302_55_2.txt,но понеже оной нынѣ
466_8_10.txt,правыi суд как между на
58_2_0.txt,ѣхат для провожания домашних
196_1_2.txt,швед датских ко сведами в шонене кото
71_28_6.txt,я державы в прот
1_19_3.txt,писал к вам съ юшковым чтоб вы ѣха
1_14_1.txt,катеринушка друг мой здравъ
259_52_25.txt,в моч iтит за ним
457_2_4.txt,анчоусоф самых добрых шпанских которыя маленки i въ
230_25_1.txt,получениi сего указу с конницею подай
293_39_12.txt,за позным временем не видали оныя су
133_33_9.txt,ру 150 а ундер 100 iхдинером протиф
40_7_8.txt,что i тѣм которыя нынѣ наши войска есть
404_1_18.txt,с высокова мѣста каналы въ рѣчки
238_29_13.txt,дабы iзволил поспѣшат все в том
263_56_14.txt,дабы возможно знат что в нем також i то
347_51_4.txt,глиi викава партия стала усиливатца
286_31_15.txt,13
368_8_3.txt,чтоб вы подредили в полше ду
268_16_0.txt,понеже непъриятел послѣ баталиi гадебужской
